id	presence.summary	confidence	subs_clone	event_type	event_id	csv_locus	color	ClusterSV_event_type	ClusterSV_cluster_id	ClusterSV_num_SV_in_cluster	ClusterSV_footprint_id_low_end	ClusterSV_footprint_id_high_end	ClusterSV_start_end_low_end_footprint	ClusterSV_start_end_high_end_footprint	ClusterSV_p_value	chr1	start1	end1	chr2	start2	end2	strand1	strand2	rearr_type	bkpt_distance	I.H.132374.T4.1.D1.2.count	I.H.132374.T5.1.D1.2.count	I.H.132374.T6.1.D1.2.count	gene1	gene1_id	gene1_transcript_id	gene1_strand	gene1_end_phase	gene1_region	gene1_region_number	gene1_total_region_count	gene1_first_last	gene2	gene2_id	gene2_transcript_id	gene2_strand	gene2_phase	gene2_region	gene2_region_number	gene2_total_region_count	gene2_first_last	fusion_flag
21	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11740034	11740036	2	11744449	11744449	-	+	0	0	3	141	69	GREB1	GREB1	ENST00000381486	1	2	intron	15	33	_	GREB1	GREB1	ENST00000381486	1	2	intron	17	33	_	530
107	T4_T5_T6	high	D1 6% / R1,R2 100%	DM	5	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11740042	11740042	2	17092082	17092084	+	-	0	0	0	29	3	GREB1	GREB1	ENST00000381486	1	2	intron	15	33	_	_	_	_	_	_	_	_	_	_	0
144	T4_T5_T6	high	D1 6% / R1,R2 100%	DM	5	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11740042	11740042	2	19894769	19894771	+	-	0	0	1	34	12	GREB1	GREB1	ENST00000381486	1	2	intron	15	33	_	_	_	_	_	_	_	_	_	_	0
159	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11740042	11740042	2	19896153	19896155	+	-	0	0	23	271	364	GREB1	GREB1	ENST00000381486	1	2	intron	15	33	_	_	_	_	_	_	_	_	_	_	0
185	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11740042	11740042	2	21524212	21524214	+	-	0	0	16	173	211	GREB1	GREB1	ENST00000381486	1	2	intron	15	33	_	AC067959.1	AC067959.1	ENST00000435237	1	_	UTRintron	1	6	_	200
23	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11740084	11740084	2	11744974	11744976	+	-	0	0	3	24	7	GREB1	GREB1	ENST00000381486	1	2	intron	15	33	_	GREB1	GREB1	ENST00000381486	1	2	intron	17	33	_	530
59	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11740126	11740126	2	15512844	15512846	+	-	0	0	7	144	100	GREB1	GREB1	ENST00000381486	1	2	intron	15	33	_	NBAS	NBAS	ENST00000281513	-1	1	intron	31	52	_	700
103	T4_T5_T6	high	D1 6% / R1,R2 100%	DM	5	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11740126	11740126	2	17091931	17091933	+	-	0	0	0	29	3	GREB1	GREB1	ENST00000381486	1	2	intron	15	33	_	_	_	_	_	_	_	_	_	_	0
115	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11740126	11740126	2	17102443	17102443	+	+	0	0	23	329	306	GREB1	GREB1	ENST00000381486	1	2	intron	15	33	_	_	_	_	_	_	_	_	_	_	0
134	T4_T5_T6	high	trunk	chromothripsis	2	mycn	#646464	complex	5	128	NA	NA	NA	NA	NA	2	11744274	11744276	2	19894076	19894078	-	-	0	0	779	382	358	GREB1	GREB1	ENST00000381486	1	2	intron	17	33	_	_	_	_	_	_	_	_	_	_	0
136	T4_T5_T6	high	trunk	chromothripsis	2	mycn	#646464	complex	5	128	NA	NA	NA	NA	NA	2	11744274	11744276	2	19894289	19894289	-	+	0	0	507	120	164	GREB1	GREB1	ENST00000381486	1	2	intron	17	33	_	_	_	_	_	_	_	_	_	_	0
174	T4_T5_T6	high	trunk	chromothripsis	2	mycn	#646464	complex	5	128	NA	NA	NA	NA	NA	2	11744441	11744442	2	21503947	21503948	+	+	0	0	833	166	307	GREB1	GREB1	ENST00000381486	1	2	intron	17	33	_	AC067959.1	AC067959.1	ENST00000435237	1	_	UTRintron	1	6	_	200
155	T4_T5_T6	high	trunk	chromothripsis	2	mycn	#646464	complex	5	128	NA	NA	NA	NA	NA	2	11744442	11744442	2	19896074	19896074	+	+	0	0	841	1390	987	GREB1	GREB1	ENST00000381486	1	2	intron	17	33	_	_	_	_	_	_	_	_	_	_	0
30	T4_T5_T6	high	trunk	chromothripsis	2	mycn	#646464	complex	5	128	NA	NA	NA	NA	NA	2	11744448	11744450	2	11761997	11761999	-	-	0	0	179	280	205	GREB1	GREB1	ENST00000381486	1	2	intron	17	33	_	GREB1	GREB1	ENST00000381486	1	1	intron	23	33	_	680
60	T4_T5_T6	high	D1 6% / R1,R2 100%	DM	5	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11744448	11744450	2	15512844	15512846	-	-	0	0	0	22	2	GREB1	GREB1	ENST00000381486	1	2	intron	17	33	_	NBAS	NBAS	ENST00000281513	-1	1	intron	31	52	_	540
169	T4_T5_T6	high	trunk	chromothripsis	2	mycn	#646464	complex	5	128	NA	NA	NA	NA	NA	2	11744851	11744851	2	19896752	19896752	+	+	0	0	841	1390	987	GREB1	GREB1	ENST00000381486	1	2	intron	17	33	_	_	_	_	_	_	_	_	_	_	0
28	T4_T5_T6	high	D1 6% / R1,R2 100%	DM	5	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11744876	11744878	2	11761835	11761835	-	+	0	0	1	23	6	GREB1	GREB1	ENST00000381486	1	2	intron	17	33	_	GREB1	GREB1	ENST00000381486	1	1	intron	23	33	_	530
57	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11744900	11744902	2	15512643	15512643	-	+	0	0	23	159	280	GREB1	GREB1	ENST00000381486	1	2	intron	17	33	_	NBAS	NBAS	ENST00000281513	-1	1	intron	31	52	_	700
119	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11744900	11744902	2	17102524	17102526	-	-	0	0	10	202	147	GREB1	GREB1	ENST00000381486	1	2	intron	17	33	_	_	_	_	_	_	_	_	_	_	0
130	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11744963	11744965	2	17103025	17103025	-	+	0	0	27	350	368	GREB1	GREB1	ENST00000381486	1	2	intron	17	33	_	_	_	_	_	_	_	_	_	_	0
99	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11744971	11744971	2	17091610	17091610	+	+	0	0	4	169	115	GREB1	GREB1	ENST00000381486	1	2	intron	17	33	_	_	_	_	_	_	_	_	_	_	0
99	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11744971	11744971	2	17091610	17091610	+	+	0	0	4	169	115	GREB1	GREB1	ENST00000381486	1	2	intron	17	33	_	_	_	_	_	_	_	_	_	_	0
104	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11744971	11744971	2	17091931	17091933	+	-	0	0	22	210	255	GREB1	GREB1	ENST00000381486	1	2	intron	17	33	_	_	_	_	_	_	_	_	_	_	0
104	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11744971	11744971	2	17091931	17091933	+	-	0	0	22	210	255	GREB1	GREB1	ENST00000381486	1	2	intron	17	33	_	_	_	_	_	_	_	_	_	_	0
104	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11744971	11744971	2	17091931	17091933	+	-	0	0	22	210	255	GREB1	GREB1	ENST00000381486	1	2	intron	17	33	_	_	_	_	_	_	_	_	_	_	0
104	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11744971	11744971	2	17091931	17091933	+	-	0	0	22	210	255	GREB1	GREB1	ENST00000381486	1	2	intron	17	33	_	_	_	_	_	_	_	_	_	_	0
138	T4_T5_T6	high	D1 6% / R1,R2 100%	DM	5	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11744971	11744971	2	19894627	19894627	+	+	0	0	0	25	4	GREB1	GREB1	ENST00000381486	1	2	intron	17	33	_	_	_	_	_	_	_	_	_	_	0
138	T4_T5_T6	high	D1 6% / R1,R2 100%	DM	5	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11744971	11744971	2	19894627	19894627	+	+	0	0	0	25	4	GREB1	GREB1	ENST00000381486	1	2	intron	17	33	_	_	_	_	_	_	_	_	_	_	0
138	T4_T5_T6	high	D1 6% / R1,R2 100%	DM	5	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11744971	11744971	2	19894627	19894627	+	+	0	0	0	25	4	GREB1	GREB1	ENST00000381486	1	2	intron	17	33	_	_	_	_	_	_	_	_	_	_	0
138	T4_T5_T6	high	D1 6% / R1,R2 100%	DM	5	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11744971	11744971	2	19894627	19894627	+	+	0	0	0	25	4	GREB1	GREB1	ENST00000381486	1	2	intron	17	33	_	_	_	_	_	_	_	_	_	_	0
164	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11745068	11745070	2	19896646	19896646	-	+	0	0	26	194	235	GREB1	GREB1	ENST00000381486	1	2	intron	17	33	_	_	_	_	_	_	_	_	_	_	0
27	T4_T5_T6	high	D1 6% / R1,R2 100%	DM	5	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11745074	11745074	2	11761287	11761287	+	+	0	0	0	74	24	GREB1	GREB1	ENST00000381486	1	2	intron	17	33	_	GREB1	GREB1	ENST00000381486	1	1	intron	23	33	_	680
31	T4_T5_T6	high	D1 6% / R1,R2 100%	DM	5	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11745141	11745141	2	11761997	11761999	+	-	0	0	0	10	4	GREB1	GREB1	ENST00000381486	1	2	intron	17	33	_	GREB1	GREB1	ENST00000381486	1	1	intron	23	33	_	530
62	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11745143	11745145	2	15513102	15513102	-	+	0	0	23	159	280	GREB1	GREB1	ENST00000381486	1	2	intron	17	33	_	NBAS	NBAS	ENST00000281513	-1	1	intron	31	52	_	700
101	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11745211	11745213	2	17091744	17091746	-	-	0	0	4	222	115	GREB1	GREB1	ENST00000381486	1	2	intron	17	33	_	_	_	_	_	_	_	_	_	_	0
102	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11745211	11745213	2	17091757	17091757	-	+	0	0	9	63	77	GREB1	GREB1	ENST00000381486	1	2	intron	17	33	_	_	_	_	_	_	_	_	_	_	0
108	T4_T5_T6	high	D1 6% / R1,R2 100%	chromothripsis	2	mycn	#0070C0	complex	5	128	NA	NA	NA	NA	NA	2	11745211	11745213	2	17092082	17092084	-	-	0	0	4	222	115	GREB1	GREB1	ENST00000381486	1	2	intron	17	33	_	_	_	_	_	_	_	_	_	_	0
145	T4_T5_T6	high	trunk	chromothripsis	2	mycn	#646464	complex	5	128	NA	NA	NA	NA	NA	2	11745211	11745213	2	19894769	19894771	-	-	0	0	779	382	358	GREB1	GREB1	ENST00000381486	1	2	intron	17	33	_	_	_	_	_	_	_	_	_	_	0
156	T4_T5_T6	high	trunk	chromothripsis	2	mycn	#646464	complex	5	128	NA	NA	NA	NA	NA	2	11745353	11745353	2	19896074	19896074	+	+	0	0	841	1390	987	GREB1	GREB1	ENST00000381486	1	2	intron	17	33	_	_	_	_	_	_	_	_	_	_	0
