id	presence.summary	confidence	subs_clone	event_type	event_id	csv_locus	color	ClusterSV_event_type	ClusterSV_cluster_id	ClusterSV_num_SV_in_cluster	ClusterSV_footprint_id_low_end	ClusterSV_footprint_id_high_end	ClusterSV_start_end_low_end_footprint	ClusterSV_start_end_high_end_footprint	ClusterSV_p_value	chr1	start1	end1	chr2	start2	end2	strand1	strand2	rearr_type	bkpt_distance	I.H.116991.T1.1.D1.1.count	I.H.116991.T2.1.D1.1.count	I.H.116991.T3.1.D1.1.count	gene1	gene1_id	gene1_transcript_id	gene1_strand	gene1_end_phase	gene1_region	gene1_region_number	gene1_total_region_count	gene1_first_last	gene2	gene2_id	gene2_transcript_id	gene2_strand	gene2_phase	gene2_region	gene2_region_number	gene2_total_region_count	gene2_first_last	fusion_flag
11	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15593592	15593594	2	15634278	15634278	-	+	0	0	0	0	36	NBAS	NBAS	ENST00000281513	-1	2	intron	21	52	_	NBAS	NBAS	ENST00000281513	-1	0	intron	11	52	_	530
123	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15594064	15594064	2	16072926	16072928	+	-	0	0	0	0	40	NBAS	NBAS	ENST00000281513	-1	2	intron	21	52	_	MYCNUN	MYCNUN	ENST00000433810	1	_	UTRintron	2	3	_	200
130	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15594710	15594710	2	16082441	16082441	+	+	0	0	0	0	42	NBAS	NBAS	ENST00000281513	-1	2	intron	21	52	_	MYCN	MYCN	ENST00000281043	1	_	exon	2	3	_	500
76	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15595270	15595270	2	15968838	15968838	+	+	0	0	0	0	35	NBAS	NBAS	ENST00000281513	-1	2	intron	21	52	_	_	_	_	_	_	_	_	_	_	0
9	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15597309	15597311	2	15607251	15607251	-	+	0	0	0	0	28	NBAS	NBAS	ENST00000281513	-1	2	intron	21	52	_	NBAS	NBAS	ENST00000281513	-1	0	intron	19	52	_	530
135	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15597431	15597431	2	16088877	16088879	+	-	0	0	0	0	14	NBAS	NBAS	ENST00000281513	-1	2	intron	21	52	_	_	_	_	_	_	_	_	_	_	0
109	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15603832	15603834	2	16051903	16051903	-	+	0	0	0	0	38	NBAS	NBAS	ENST00000281513	-1	0	intron	19	52	_	_	_	_	_	_	_	_	_	_	0
297	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15604288	15604290	2	16339159	16339159	-	+	0	0	0	0	20	NBAS	NBAS	ENST00000281513	-1	0	intron	19	52	_	_	_	_	_	_	_	_	_	_	0
303	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15605447	15605449	2	16352700	16352700	-	+	0	0	0	0	44	NBAS	NBAS	ENST00000281513	-1	0	intron	19	52	_	_	_	_	_	_	_	_	_	_	0
86	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15605992	15605992	2	16027694	16027696	+	-	0	0	0	0	23	NBAS	NBAS	ENST00000281513	-1	0	intron	19	52	_	_	_	_	_	_	_	_	_	_	0
65	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15606905	15606905	2	15930497	15930497	+	+	0	0	0	0	38	NBAS	NBAS	ENST00000281513	-1	0	intron	19	52	_	_	_	_	_	_	_	_	_	_	0
278	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15608054	15608056	2	16269507	16269507	-	+	0	0	0	0	47	NBAS	NBAS	ENST00000281513	-1	2	intron	17	52	_	_	_	_	_	_	_	_	_	_	0
302	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15608072	15608074	2	16352367	16352369	-	-	0	0	0	0	38	NBAS	NBAS	ENST00000281513	-1	2	intron	17	52	_	_	_	_	_	_	_	_	_	_	0
207	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15608153	15608153	2	16214373	16214373	+	+	0	0	0	0	21	NBAS	NBAS	ENST00000281513	-1	2	intron	17	52	_	AC130710.1	AC130710.1	ENST00000426539	1	_	UTRintron	2	4	_	200
197	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15609141	15609143	2	16193581	16193583	-	-	0	0	0	0	17	NBAS	NBAS	ENST00000281513	-1	0	intron	16	52	_	AC130710.1	AC130710.1	ENST00000426539	1	_	UTRintron	1	4	_	200
81	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15611011	15611013	2	16014761	16014761	-	+	0	0	0	0	35	NBAS	NBAS	ENST00000281513	-1	0	intron	16	52	_	_	_	_	_	_	_	_	_	_	0
204	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15611967	15611967	2	16214270	16214272	+	-	0	0	0	0	38	NBAS	NBAS	ENST00000281513	-1	0	intron	16	52	_	AC130710.1	AC130710.1	ENST00000426539	1	_	UTRintron	2	4	_	200
12	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15620918	15620920	2	15636671	15636671	-	+	0	0	0	0	36	NBAS	NBAS	ENST00000281513	-1	0	intron	12	52	_	NBAS	NBAS	ENST00000281513	-1	0	intron	11	52	_	530
17	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15624360	15624362	2	15683697	15683699	-	-	0	0	0	0	44	NBAS	NBAS	ENST00000281513	-1	0	intron	12	52	_	NBAS	NBAS	ENST00000281513	-1	1	intron	6	52	_	680
50	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15624496	15624498	2	15872996	15872996	-	+	0	0	0	0	18	NBAS	NBAS	ENST00000281513	-1	0	intron	12	52	_	_	_	_	_	_	_	_	_	_	0
313	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15624496	15624498	2	16358131	16358131	-	+	0	0	0	0	19	NBAS	NBAS	ENST00000281513	-1	0	intron	12	52	_	_	_	_	_	_	_	_	_	_	0
159	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15624664	15624664	2	16136301	16136303	+	-	0	0	0	0	11	NBAS	NBAS	ENST00000281513	-1	0	intron	12	52	_	_	_	_	_	_	_	_	_	_	0
212	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15636250	15636250	2	16215712	16215714	+	-	0	0	0	0	41	NBAS	NBAS	ENST00000281513	-1	0	intron	11	52	_	AC130710.1	AC130710.1	ENST00000426539	1	_	UTRintron	2	4	_	200
122	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15636399	15636399	2	16071453	16071453	+	+	0	0	0	0	41	NBAS	NBAS	ENST00000281513	-1	0	intron	11	52	_	MYCNUN	MYCNUN	ENST00000433810	1	_	UTRintron	2	3	_	200
132	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15636926	15636926	2	16084517	16084519	+	-	0	0	0	0	33	NBAS	NBAS	ENST00000281513	-1	0	intron	11	52	_	MYCN	MYCN	ENST00000281043	1	1	intron	2	3	_	700
257	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15636949	15636951	2	16251790	16251792	-	-	0	0	0	0	18	NBAS	NBAS	ENST00000281513	-1	0	intron	11	52	_	_	_	_	_	_	_	_	_	_	0
131	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15637152	15637152	2	16084175	16084175	+	+	0	0	0	0	29	NBAS	NBAS	ENST00000281513	-1	0	intron	11	52	_	MYCN	MYCN	ENST00000281043	1	1	intron	2	3	_	540
27	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15637376	15637378	2	15775921	15775923	-	-	0	0	1	0	47	NBAS	NBAS	ENST00000281513	-1	0	intron	11	52	_	_	_	_	_	_	_	_	_	_	0
147	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15637718	15637720	2	16122173	16122173	-	+	0	0	0	0	34	NBAS	NBAS	ENST00000281513	-1	0	intron	11	52	_	_	_	_	_	_	_	_	_	_	0
89	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15638534	15638534	2	16028379	16028381	+	-	0	0	0	0	14	NBAS	NBAS	ENST00000281513	-1	0	intron	11	52	_	_	_	_	_	_	_	_	_	_	0
277	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15647286	15647286	2	16268687	16268689	+	-	0	0	0	0	43	NBAS	NBAS	ENST00000281513	-1	0	intron	10	52	_	_	_	_	_	_	_	_	_	_	0
18	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15649435	15649435	2	15688085	15688087	+	-	0	0	0	0	36	NBAS	NBAS	ENST00000281513	-1	0	intron	10	52	_	NBAS	NBAS	ENST00000281513	-1	1	intron	6	52	_	530
178	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15649652	15649652	2	16160785	16160787	+	-	0	0	0	0	17	NBAS	NBAS	ENST00000281513	-1	0	intron	10	52	_	AC010145.4	AC010145.4	ENST00000422415	-1	_	UTRintron	2	3	_	200
25	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15651052	15651054	2	15765929	15765931	-	-	0	0	0	0	53	NBAS	NBAS	ENST00000281513	-1	0	intron	10	52	_	DDX1	DDX1	ENST00000381341	1	1	intron	20	27	_	540
305	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15651607	15651609	2	16353198	16353200	-	-	0	0	0	0	33	NBAS	NBAS	ENST00000281513	-1	2	intron	9	52	_	_	_	_	_	_	_	_	_	_	0
33	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15651990	15651992	2	15810343	15810345	-	-	0	0	0	0	39	NBAS	NBAS	ENST00000281513	-1	2	intron	9	52	_	_	_	_	_	_	_	_	_	_	0
232	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15655422	15655422	2	16234861	16234861	+	+	0	0	0	0	13	NBAS	NBAS	ENST00000281513	-1	2	intron	9	52	_	AC142119.1	AC142119.1	ENST00000412381	-1	_	UTRintron	3	4	_	200
53	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15656024	15656024	2	15898557	15898557	+	+	0	0	0	0	48	NBAS	NBAS	ENST00000281513	-1	2	intron	9	52	_	_	_	_	_	_	_	_	_	_	0
93	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15662307	15662309	2	16034513	16034513	-	+	0	0	0	0	45	NBAS	NBAS	ENST00000281513	-1	2	intron	9	52	_	_	_	_	_	_	_	_	_	_	0
22	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15663253	15663253	2	15731138	15731140	+	-	0	0	0	0	37	NBAS	NBAS	ENST00000281513	-1	2	intron	9	52	_	_	_	_	_	_	_	_	_	_	0
54	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15663691	15663691	2	15898716	15898716	+	+	0	0	0	0	39	NBAS	NBAS	ENST00000281513	-1	2	intron	9	52	_	_	_	_	_	_	_	_	_	_	0
52	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15665441	15665443	2	15875523	15875523	-	+	0	0	0	0	39	NBAS	NBAS	ENST00000281513	-1	2	intron	9	52	_	_	_	_	_	_	_	_	_	_	0
172	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15666369	15666371	2	16158968	16158970	-	-	0	0	0	0	35	NBAS	NBAS	ENST00000281513	-1	2	intron	9	52	_	AC010145.4	AC010145.4	ENST00000422415	-1	_	UTRintron	2	3	_	200
21	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15666637	15666637	2	15711084	15711086	+	-	0	0	0	0	45	NBAS	NBAS	ENST00000281513	-1	2	intron	9	52	_	_	_	_	_	_	_	_	_	_	0
168	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15667440	15667442	2	16153768	16153770	-	-	0	0	0	0	44	NBAS	NBAS	ENST00000281513	-1	2	intron	9	52	_	AC010145.4	AC010145.4	ENST00000422415	-1	_	UTRintron	2	3	_	200
179	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15668812	15668812	2	16161876	16161876	+	+	0	0	0	0	39	NBAS	NBAS	ENST00000281513	-1	2	intron	9	52	_	AC010145.4	AC010145.4	ENST00000422415	-1	_	UTRintron	2	3	_	200
136	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15669766	15669766	2	16089602	16089602	+	+	0	0	0	0	34	NBAS	NBAS	ENST00000281513	-1	2	intron	9	52	_	_	_	_	_	_	_	_	_	_	0
42	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15670506	15670508	2	15841307	15841307	-	+	0	0	0	0	46	NBAS	NBAS	ENST00000281513	-1	2	intron	9	52	_	_	_	_	_	_	_	_	_	_	0
142	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15673458	15673458	2	16116643	16116645	+	-	0	0	0	0	56	NBAS	NBAS	ENST00000281513	-1	2	intron	9	52	_	_	_	_	_	_	_	_	_	_	0
120	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15674377	15674377	2	16066787	16066789	+	-	0	0	0	0	41	NBAS	NBAS	ENST00000281513	-1	2	intron	9	52	_	MYCNUN	MYCNUN	ENST00000433810	1	_	UTRintron	2	3	_	200
16	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15674935	15674937	2	15677434	15677436	-	-	0	0	0	0	32	NBAS	NBAS	ENST00000281513	-1	2	intron	8	52	_	NBAS	NBAS	ENST00000281513	-1	0	intron	7	52	_	680
23	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15677638	15677638	2	15751292	15751292	+	+	0	0	0	0	13	NBAS	NBAS	ENST00000281513	-1	0	intron	7	52	_	DDX1	DDX1	ENST00000381341	1	2	intron	14	27	_	540
215	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15679387	15679389	2	16219567	16219569	-	-	0	0	0	0	57	NBAS	NBAS	ENST00000281513	-1	_	exon	7	52	_	AC130710.1	AC130710.1	ENST00000426539	1	_	UTRintron	2	4	_	100
266	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15679547	15679549	2	16259648	16259650	-	-	0	0	0	0	24	NBAS	NBAS	ENST00000281513	-1	1	intron	6	52	_	_	_	_	_	_	_	_	_	_	0
317	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15679728	15679728	2	16364093	16364093	+	+	0	0	0	0	27	NBAS	NBAS	ENST00000281513	-1	1	intron	6	52	_	_	_	_	_	_	_	_	_	_	0
287	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15681229	15681229	2	16336925	16336925	+	+	0	0	0	0	37	NBAS	NBAS	ENST00000281513	-1	1	intron	6	52	_	_	_	_	_	_	_	_	_	_	0
30	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15681401	15681403	2	15796280	15796282	-	-	0	0	0	0	44	NBAS	NBAS	ENST00000281513	-1	1	intron	6	52	_	_	_	_	_	_	_	_	_	_	0
217	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15682179	15682181	2	16226576	16226576	-	+	0	0	0	0	21	NBAS	NBAS	ENST00000281513	-1	1	intron	6	52	_	AC142119.1	AC142119.1	ENST00000412381	-1	_	UTRintron	3	4	_	200
171	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15682379	15682379	2	16157307	16157307	+	+	0	0	0	0	25	NBAS	NBAS	ENST00000281513	-1	1	intron	6	52	_	AC010145.4	AC010145.4	ENST00000422415	-1	_	UTRintron	2	3	_	200
31	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15682582	15682584	2	15808473	15808473	-	+	0	0	0	0	33	NBAS	NBAS	ENST00000281513	-1	1	intron	6	52	_	_	_	_	_	_	_	_	_	_	0
295	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15683296	15683298	2	16338464	16338466	-	-	0	0	0	0	23	NBAS	NBAS	ENST00000281513	-1	1	intron	6	52	_	_	_	_	_	_	_	_	_	_	0
184	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15686558	15686558	2	16172852	16172854	+	-	0	0	0	0	52	NBAS	NBAS	ENST00000281513	-1	1	intron	6	52	_	AC010145.4	AC010145.4	ENST00000422415	-1	_	UTRintron	2	3	_	200
74	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15689423	15689425	2	15967850	15967850	-	+	0	0	0	0	47	NBAS	NBAS	ENST00000281513	-1	1	intron	6	52	_	_	_	_	_	_	_	_	_	_	0
44	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15689763	15689763	2	15850631	15850633	+	-	0	0	0	0	42	NBAS	NBAS	ENST00000281513	-1	1	intron	6	52	_	_	_	_	_	_	_	_	_	_	0
174	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15692535	15692535	2	16159526	16159526	+	+	0	0	0	0	39	NBAS	NBAS	ENST00000281513	-1	2	intron	5	52	_	AC010145.4	AC010145.4	ENST00000422415	-1	_	UTRintron	2	3	_	200
148	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15696072	15696074	2	16125697	16125697	-	+	0	0	0	0	32	NBAS	NBAS	ENST00000281513	-1	2	intron	3	52	_	_	_	_	_	_	_	_	_	_	0
116	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15696167	15696169	2	16064576	16064576	-	+	0	0	0	0	31	NBAS	NBAS	ENST00000281513	-1	2	intron	3	52	_	MYCNUN	MYCNUN	ENST00000433810	1	_	UTRintron	2	3	_	200
193	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15696448	15696448	2	16183709	16183711	+	-	0	0	0	0	32	NBAS	NBAS	ENST00000281513	-1	2	intron	3	52	_	AC010145.4	AC010145.4	ENST00000422415	-1	_	UTRintron	2	3	_	200
156	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15706026	15706028	2	16135317	16135319	-	-	0	0	0	0	27	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
205	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15707025	15707025	2	16214271	16214271	+	+	0	0	0	0	51	_	_	_	_	_	_	_	_	_	AC130710.1	AC130710.1	ENST00000426539	1	_	UTRintron	2	4	_	0
51	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15709251	15709251	2	15875050	15875052	+	-	0	0	0	0	11	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
187	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15709298	15709298	2	16179247	16179247	+	+	0	0	0	0	14	_	_	_	_	_	_	_	_	_	AC010145.4	AC010145.4	ENST00000422415	-1	_	UTRintron	2	3	_	0
221	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15709382	15709382	2	16227347	16227347	+	+	0	0	0	0	21	_	_	_	_	_	_	_	_	_	AC142119.1	AC142119.1	ENST00000412381	-1	_	UTRintron	3	4	_	0
293	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15710623	15710625	2	16337932	16337934	-	-	0	0	0	0	10	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
40	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15714098	15714098	2	15836971	15836973	+	-	0	0	0	0	46	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
84	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15719331	15719333	2	16020369	16020369	-	+	0	0	0	0	47	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
85	T3	high	R2 100%	chromothripsis	10	mycn	#D2BFE6	complex	6	266	NA	NA	NA	NA	NA	2	15720283	15720283	2	16027540	16027540	+	+	0	0	0	0	24	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
