id	presence.summary	confidence	subs_clone	event_type	event_id	csv_locus	color	ClusterSV_event_type	ClusterSV_cluster_id	ClusterSV_num_SV_in_cluster	ClusterSV_footprint_id_low_end	ClusterSV_footprint_id_high_end	ClusterSV_start_end_low_end_footprint	ClusterSV_start_end_high_end_footprint	ClusterSV_p_value	chr1	start1	end1	chr2	start2	end2	strand1	strand2	rearr_type	bkpt_distance	I.H.132380.T4.1.D1.2.count	I.H.132380.T5.1.D1.2.count	gene1	gene1_id	gene1_transcript_id	gene1_strand	gene1_end_phase	gene1_region	gene1_region_number	gene1_total_region_count	gene1_first_last	gene2	gene2_id	gene2_transcript_id	gene2_strand	gene2_phase	gene2_region	gene2_region_number	gene2_total_region_count	gene2_first_last	fusion_flag
43	T4	high	SL1_78	DM	6	TERT|IGFL1	#7800F8	complex	2_1	20	2.chr19.1	2.chr19.4	20313707.5-20592243.5	50026551-50185988	0.049727578	19	20313707	20313708	19	50072877	50072878	+	+	0	0	16	0	_	_	_	_	_	_	_	_	_	NOSIP	NOSIP	ENST00000596358	-1	_	5UTRintron	1	9	_	0
27	T4	high	SL1_78	DM	6	TERT|IGFL1	#7800F8	complex	2_1	20	2.chr19.1	2.chr19.1	20313707.5-20592243.5	20313707.5-20592243.5	0.049727578	19	20385278	20385278	19	20463685	20463687	+	-	0	0	73	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
47	T4	high	SL1_78	DM	6	TERT|IGFL1	#7800F8	complex	2_1	20	2.chr19.1	2.chr19.4	20313707.5-20592243.5	50026551-50185988	0.049727578	19	20387955	20387956	19	50168392	50168393	-	+	0	0	109	0	_	_	_	_	_	_	_	_	_	IRF3	IRF3	ENST00000377139	-1	_	5UTRintron	1	8	_	0
51	T4	high	SL1_78	DM	6	TERT|IGFL1	#7800F8	complex	2_1	20	2.chr19.1	2.chr19.5	20313707.5-20592243.5	54185402.5-55187079	0.049727578	19	20488558	20488559	19	54185402	54185403	+	-	0	0	14	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
54	T4	high	SL1_78	DM	6	TERT|IGFL1	#7800F8	complex	2_1	20	2.chr19.1	2.chr19.5	20313707.5-20592243.5	54185402.5-55187079	0.049727578	19	20592243	20592244	19	54380429	54380430	+	+	0	0	32	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
30	T4	high	SL1_78	DM	6	TERT|IGFL1	#7800F8	complex	2_1	20	2.chr19.2	2.chr19.2	37949563.5-38171014	37949563.5-38171014	0.049727578	19	37949561	37949566	19	37952348	37952353	+	+	0	0	78	0	ZNF569	ZNF569	ENST00000316950	-1	_	5UTRintron	2	6	_	ZNF569	ZNF569	ENST00000316950	-1	_	5UTRintron	2	6	_	840
36	T4	high	SL1_78	DM	6	TERT|IGFL1	#7800F8	complex	2_1	20	2.chr19.3	2.chr19.3	46443517-46877631.5	46443517-46877631.5	0.049727578	19	46443517	46443517	19	46445180	46445180	+	+	0	0	13	0	NOVA2	NOVA2	ENST00000263257	-1	_	exon	4	4	_	NOVA2	NOVA2	ENST00000263257	-1	0	intron	3	4	_	720
46	T4	high	SL1_78	DM	6	TERT|IGFL1	#7800F8	complex	2_1	20	2.chr19.3	2.chr19.4	46443517-46877631.5	50026551-50185988	0.049727578	19	46485020	46485023	19	50166670	50166673	-	-	0	0	135	0	_	_	_	_	_	_	_	_	_	IRF3	IRF3	ENST00000597198	-1	_	exon	3	8	_	0
64	T4	high	SL1_78	DM	6	TERT|IGFL1	#7800F8	complex	2_1	20	2.chr19.3	2.chr19.5	46443517-46877631.5	54185402.5-55187079	0.049727578	19	46523492	46523494	19	55187078	55187080	+	+	0	0	6	0	PGLYRP1	PGLYRP1	ENST00000008938	-1	2	intron	1	3	_	_	_	_	_	_	_	_	_	_	0
58	T4	high	SL1_78	DM	6	TERT|IGFL1	#7800F8	complex	2_1	20	2.chr19.3	2.chr19.5	46443517-46877631.5	54185402.5-55187079	0.049727578	19	46792725	46792726	19	54771379	54771380	+	+	0	0	79	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
42	T4	high	SL1_78	DM	6	TERT|IGFL1	#7800F8	complex	2_1	20	2.chr19.3	2.chr19.4	46443517-46877631.5	50026551-50185988	0.049727578	19	46794367	46794368	19	50027072	50027073	-	+	0	0	107	0	_	_	_	_	_	_	_	_	_	FCGRT	FCGRT	ENST00000221466	1	1	intron	4	7	_	0
48	T4	high	SL1_78	DM	6	TERT|IGFL1	#7800F8	complex	2_1	20	2.chr19.3	2.chr19.4	46443517-46877631.5	50026551-50185988	0.049727578	19	46856048	46856056	19	50184461	50184469	+	-	0	0	11	0	PPP5C	PPP5C	ENST00000012443	1	1	intron	1	13	_	PRMT1	PRMT1	ENST00000391851	1	0	intron	2	10	_	540
49	T4	high	SL1_78	DM	6	TERT|IGFL1	#7800F8	complex	2_1	20	2.chr19.3	2.chr19.4	46443517-46877631.5	50026551-50185988	0.049727578	19	46856828	46856830	19	50185988	50185988	-	+	0	0	4	0	PPP5C	PPP5C	ENST00000012443	1	1	intron	1	13	_	PRMT1	PRMT1	ENST00000391851	1	1	intron	4	10	_	540
53	T4	high	SL1_78	DM	6	TERT|IGFL1	#7800F8	complex	2_1	20	2.chr19.3	2.chr19.5	46443517-46877631.5	54185402.5-55187079	0.049727578	19	46877631	46877632	19	54317521	54317522	+	-	0	0	7	0	PPP5C	PPP5C	ENST00000012443	1	0	intron	2	13	_	NLRP12	NLRP12	ENST00000324134	-1	1	intron	2	10	_	700
57	T4	high	SL1_78	DM	6	TERT|IGFL1	#7800F8	complex	2_1	20	2.chr19.4	2.chr19.5	50026551-50185988	54185402.5-55187079	0.049727578	19	50026550	50026552	19	54611669	54611671	+	-	0	0	101	0	FCGRT	FCGRT	ENST00000221466	1	1	intron	4	7	_	TFPT	TFPT	ENST00000391759	-1	_	exon	4	6	_	740
63	T4	high	SL1_78	DM	6	TERT|IGFL1	#7800F8	complex	2_1	20	2.chr19.5	2.chr19.5	54185402.5-55187079	54185402.5-55187079	0.049727578	19	54379313	54379314	19	55145220	55145221	+	+	0	0	112	0	MYADM	MYADM	ENST00000336967	1	_	3UTRexon	3	3	_	LILRB1	LILRB1	ENST00000396331	1	1	intron	9	16	_	620
60	T4	high	SL1_78	DM	6	TERT|IGFL1	#7800F8	complex	2_1	20	2.chr19.5	2.chr19.5	54185402.5-55187079	54185402.5-55187079	0.049727578	19	54736950	54736952	19	54967742	54967744	-	-	0	0	13	0	LILRA6	LILRA6	ENST00000391735	-1	2	3UTRintron	7	12	_	LENG8	LENG8	ENST00000326764	1	2	intron	10	16	_	560
84	T4	high	SL1_78	simple_deletion	7	none	#7800F8	simple_deletion	3	1	3.chr11.1	3.chr11.2	19464903.5-19464903.5	19531258.5-19531258.5	NA	11	19464902	19464905	11	19531257	19531260	+	+	0	0	11	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
I-H-132380-T4-1-D1-2.62	T4	high	SL1_78	tandem_duplication	7	none	#7800F8	tandem_duplication	4	1	4.chr20.1	4.chr20.2	62007780.5-62007780.5	62214865.5-62214865.5	NA	20	62007779	62007782	20	62214864	62214867	-	-	0	0	6	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
90	T4	high	SL1_78	simple_deletion	8	none	#7800F8	simple_deletion	5	1	5.chrX.1	5.chrX.2	123133170.5-123133170.5	124149751.5-124149751.5	NA	X	123133169	123133172	X	124149750	124149753	+	+	0	0	9	0	STAG2	STAG2	ENST00000218089	1	_	5UTRintron	1	35	_	_	_	_	_	_	_	_	_	_	0
91	T5	high	R1_100	tandem_duplication	10	none	#0070C0	tandem_duplication	17	1	NA	NA	NA	NA	NA	1	40804460	40804461	1	40818143	40818144	-	-	0	0	0	12	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
92	T5	high	R1_100	simple_deletion	11	none	#0070C0	simple_deletion	2	1	2.chr1.1	2.chr1.2	235363008.5-235363008.5	235403147.5-235403147.5	NA	1	235363008	235363009	1	235403147	235403148	+	+	0	0	0	10	ARID4B	ARID4B	ENST00000264183	-1	2	intron	17	24	_	ARID4B	ARID4B	ENST00000264183	-1	0	intron	8	24	_	680
12	T5	high	R1_100	tandem_duplication	12	none	#0070C0	tandem_duplication	24	1	NA	NA	NA	NA	NA	2	7734369	7734371	2	18719091	18719093	-	-	0	0	0	14	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
1	T5	high	R1_100	simple_deletion	13	none	#0070C0	simple_deletion	25	1	NA	NA	NA	NA	NA	2	8884492	8884492	2	9751607	9751607	+	+	0	0	0	7	KIDINS220	KIDINS220	ENST00000256707	-1	0	intron	26	30	_	YWHAQ	YWHAQ	ENST00000381844	-1	0	intron	1	5	_	900
16	T5	high	R1_100	tandem_duplication	14	none	#0070C0	tandem_duplication	4	1	4.chr2.1	4.chr2.2	166140287-166140287	166441445-166441445	NA	2	166140285	166140289	2	166441443	166441447	-	-	0	0	0	31	SCN2A	SCN2A	ENST00000357398	1	_	5UTRintron	1	27	_	CSRNP3	CSRNP3	ENST00000314499	1	_	5UTRintron	3	7	_	860
I-H-132380-T5-1-D1-2.10	T5	high	R1_100	simple_deletion	15	none	#0070C0	simple_deletion	26	1	NA	NA	NA	NA	NA	4	70919094	70919098	4	70971968	70971972	+	+	0	0	0	7	HTN1	HTN1	ENST00000511674	1	0	intron	2	5	_	_	_	_	_	_	_	_	_	_	0
109	T5	high	R1_100	DM	16	TERT|IGFL1	#0070C0	complex	10	8	NA	NA	NA	NA	NA	5	1290493	1290636	19	20254291	20254801	-	-	0	0	0	35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
110	T5	high	R1_100	DM	16	TERT|IGFL1	#0070C0	complex	10	8	NA	NA	NA	NA	NA	5	1290596	1290617	19	54946234	54946367	+	+	0	0	0	187	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19	T5	high	R1_100	DM	16	TERT|IGFL1	#0070C0	complex	10	8	NA	NA	NA	NA	NA	5	1303983	1303984	5	157129634	157129635	+	+	0	0	0	4	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
111	T5	high	R1_100	DM	16	TERT|IGFL1	#0070C0	complex	10	8	NA	NA	NA	NA	NA	5	1326776	1326791	19	50173512	50173601	+	+	0	0	0	451	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
112	T5	high	R1_100	DM	16	TERT|IGFL1	#0070C0	complex	10	8	NA	NA	NA	NA	NA	5	1328373	1328393	19	46887393	46887396	-	+	0	0	0	343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
38	T5	high	R1_100	DM	16	TERT|IGFL1	#0070C0	complex	11	4	NA	NA	NA	NA	NA	5	156878241	156878243	19	46461621	46461623	-	-	0	0	0	12	ADAM19	ADAM19	ENST00000430702	-1	0	intron	21	23	_	NOVA2	NOVA2	ENST00000263257	-1	1	intron	2	4	_	700
31	T5	high	R1_100	DM	16	TERT|IGFL1	#0070C0	unbalanced_translocation	27	1	NA	NA	NA	NA	NA	5	156981243	156981244	19	37987332	37987333	+	+	0	0	0	7	ADAM19	ADAM19	ENST00000257527	-1	2	intron	3	23	_	_	_	_	_	_	_	_	_	_	0
113	T5	high	R1_100	DM	16	TERT|IGFL1	#0070C0	complex	11	4	NA	NA	NA	NA	NA	5	157058278	157059034	19	54425479	54425575	+	+	0	0	0	408	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
37	T5	high	R1_100	DM	16	TERT|IGFL1	#0070C0	complex	11	4	NA	NA	NA	NA	NA	5	157060400	157060401	19	46448815	46448816	-	+	0	0	1	728	SOX30	SOX30	ENST00000265007	-1	2	intron	4	5	_	NOVA2	NOVA2	ENST00000263257	-1	0	intron	3	4	_	540
40	T5	high	R1_100	DM	16	TERT|IGFL1	#0070C0	complex	10	8	NA	NA	NA	NA	NA	5	157127673	157127673	19	46894286	46894288	+	-	0	0	0	20	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
29	T5	high	R1_100	DM	16	TERT|IGFL1	#0070C0	complex	10	8	NA	NA	NA	NA	NA	5	157128137	157128139	19	20737327	20737327	-	+	0	0	0	23	_	_	_	_	_	_	_	_	_	ZNF737	ZNF737	ENST00000427401	-1	0	intron	1	4	_	0
114	T5	high	R1_100	DM	16	TERT|IGFL1	#0070C0	unbalanced_translocation	28	1	NA	NA	NA	NA	NA	5	157699351	157699372	19	50055364	50055510	-	-	0	0	0	354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21	T5	high	R1_100	DM	16	TERT|IGFL1	#0070C0	simple_deletion	6_1	1	6.chr5.9	6.chr5.9	157699361.5-157720096	157699361.5-157720096	0.049541341	5	157718537	157718537	5	157720096	157720096	+	+	0	0	0	623	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
24	T5	high	R1_100	DM	16	TERT|IGFL1	#0070C0	simple_deletion	23	1	NA	NA	NA	NA	NA	19	17495299	17495300	19	17531617	17531618	+	+	0	0	0	21	_	_	_	_	_	_	_	_	_	MVB12A	MVB12A	ENST00000317040	1	1	intron	3	9	_	0
25	T5	high	R1_100	DM	16	TERT|IGFL1	#0070C0	simple_deletion	14	1	NA	NA	NA	NA	NA	19	20282934	20282934	19	20283549	20283549	+	+	0	0	0	5	ZNF486	ZNF486	ENST00000335117	1	0	intron	1	4	_	ZNF486	ZNF486	ENST00000335117	1	0	intron	1	4	_	460
55	T5	high	R1_100	DM	16	TERT|IGFL1	#0070C0	complex	11	4	NA	NA	NA	NA	NA	19	46457745	46457747	19	54487249	54487249	-	+	0	0	0	391	NOVA2	NOVA2	ENST00000263257	-1	1	intron	2	4	_	CACNG8	CACNG8	ENST00000270458	1	_	3UTRexon	4	4	_	200
61	T5	high	R1_100	DM	16	TERT|IGFL1	#0070C0	complex	10	8	NA	NA	NA	NA	NA	19	54931563	54931565	19	55091619	55091619	-	+	0	0	0	7	TTYH1	TTYH1	ENST00000376530	1	2	intron	2	14	_	LILRA2	LILRA2	ENST00000251377	1	1	intron	7	9	_	540
